slug,name,industry,subtype,parent,batch,folder,table_count,row_count,tables
"new-rental-the-moorings-beautiful-bay-views-orange-beach-signature-properties-orange-beach","","","","","3","batch-03","6","6","entity_completeness_v entity_theme industry_hotel recovery_import_log search_index v_industry_facts_slugs"
"next-to-you-self-storage-units-foley-al-vTM3lY","","","","","3","batch-03","22","87","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full bookable_resources bookable_resources_json_backup entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_items_norm_v entity_items_v entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_reviews entity_tags entity_theme industry_trade_home_service search_index v_industry_facts_slugs"
"nexthome-sunset-realty","","","","","3","batch-03","7","9","entity_completeness_v entity_photos entity_tags entity_theme industry_professional_service search_index v_industry_facts_slugs"
"nexus-cinema-dining-mxv-tc","","","","","3","batch-03","20","146","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_performing_arts search_index v_industry_facts_slugs"
"nicole-fishing-charters","","","","","3","batch-03","22","128","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_photos entity_reviews entity_sources entity_tags entity_theme industry_charter_fishing legacy_photo_migration_queue search_index v_industry_facts_slugs"
"nigel-dickie","","","","","3","batch-03","1","1","artist_profiles"
"night-shift-charter-service","","","","","3","batch-03","20","118","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_charter_fishing legacy_photo_migration_queue search_index v_industry_facts_slugs"
"nike","","","","","3","batch-03","12","63","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_hours entity_modules entity_photos entity_tags entity_theme industry_retail search_index v_industry_facts_slugs"
"nike-company-store-tGJtKw","","","","","3","batch-03","19","155","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_retail search_index v_industry_facts_slugs"
"nike-factory-store-foley","","","","","3","batch-03","20","118","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_retail search_index v_industry_facts_slugs"
"niki-s-seafood-thai","","","","","3","batch-03","33","1386","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full ai_unified_search_items_full catalog_items catalog_section_days catalog_sections entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_items_norm_v entity_items_v entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_offer_section entity_photos entity_reviews entity_tags entity_theme industry_food_beverage legacy_photo_migration_queue menu_items menu_section_days menu_section_details menu_sections search_index v_industry_facts_slugs"
"nikki-mcnab-aesthetics","","","","","3","batch-03","27","103","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_items_norm_v entity_items_v entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_photos entity_reviews entity_tags entity_theme industry_personal_care legacy_photo_migration_queue personal_care_services search_index service_menu v_industry_facts_slugs"
"nippon-sushi-ci-itA","","","","","3","batch-03","22","237","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_food_beverage search_index tourist_seen tourist_swipe_events v_industry_facts_slugs"
"nm-skincare","","","","","3","batch-03","18","54","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_completeness_v entity_hours entity_items_norm_v entity_items_v entity_modules entity_offer entity_photos entity_tags entity_theme industry_personal_care search_index v_industry_facts_slugs"
"nma-skincare","","","","","3","batch-03","18","53","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_completeness_v entity_hours entity_items_norm_v entity_items_v entity_modules entity_offer entity_photos entity_tags entity_theme industry_personal_care search_index v_industry_facts_slugs"
"no-1-china-pAfnIk","","","","","3","batch-03","20","221","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_food_beverage search_index v_industry_facts_slugs"
"no-diet-club-le-marais","","","","","3","batch-03","21","138","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_address_areas entity_google_maps_links entity_hours entity_items_norm_v entity_items_v entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_photos entity_tags entity_theme industry_tour_operator search_index v_industry_facts_slugs"
"no-shoes-media-marketing","","","","","3","batch-03","16","58","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full bookable_resources bookable_resources_json_backup entity_completeness_v entity_hours entity_items_norm_v entity_items_v entity_modules entity_offer entity_tags entity_theme industry_professional_service search_index v_industry_facts_slugs"
"nomad-rv-repair-services","","","","","3","batch-03","28","103","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_items_norm_v entity_items_v entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_photos entity_reviews entity_seo entity_sources entity_tags entity_theme industry_trade_home_service search_index service_menu trade_home_services v_industry_facts_slugs"
"nonna-s-pizza","","","","","3","batch-03","22","206","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_offer_section entity_photos entity_reviews entity_tags entity_theme industry_food_beverage legacy_photo_migration_queue search_index v_industry_facts_slugs"
"nostalgia-ink-tattoo","","","","","3","batch-03","18","104","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme search_index"
"not-quite-fab","","","","","3","batch-03","1","1","artist_profiles"
"notalotta-farm","","","","","3","batch-03","24","82","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_completeness_v entity_google_maps_links entity_google_reviews entity_items_norm_v entity_items_v entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_photos entity_reviews entity_tags entity_theme health_medical_services industry_health_medical search_index service_menu v_industry_facts_slugs"
"note-nightclub-fort-morgan","","","","","3","batch-03","6","6","entity_completeness_v entity_theme industry_bar_nightlife recovery_import_log search_index v_industry_facts_slugs"
"nouveau-on-dauphin-a-salon-and-day-spa-IDKpj4","","","","","3","batch-03","25","216","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_items_norm_v entity_items_v entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_photos entity_reviews entity_tags entity_theme industry_personal_care search_index v_industry_facts_slugs"
